    2.100000e+00    9.964892e-02    9.964892e-02    7.162687e-12 
    2.110000e+00    9.944696e-02    9.944696e-02    7.107190e-12 
    2.120000e+00    9.924215e-02    9.924215e-02    7.052040e-12 
    2.130000e+00    9.903454e-02    9.903454e-02    6.997250e-12 
    2.140000e+00    9.882419e-02    9.882419e-02    6.942821e-12 
    2.150000e+00    9.861112e-02    9.861112e-02    6.888767e-12 
    2.160000e+00    9.839539e-02    9.839539e-02    6.835060e-12 
    2.170000e+00    9.817705e-02    9.817705e-02    6.781728e-12 
    2.180000e+00    9.795614e-02    9.795614e-02    6.728743e-12 
    2.190000e+00    9.773270e-02    9.773270e-02    6.676146e-12 
    2.200000e+00    9.750678e-02    9.750678e-02    6.623938e-12 
    2.210000e+00    9.727842e-02    9.727842e-02    6.572090e-12 
    2.220000e+00    9.704767e-02    9.704767e-02    6.520617e-12 
    2.230000e+00    9.681457e-02    9.681457e-02    6.469533e-12 
    2.240000e+00    9.657916e-02    9.657916e-02    6.418824e-12 
    2.250000e+00    9.634148e-02    9.634148e-02    6.368503e-12 
    2.260000e+00    9.610158e-02    9.610158e-02    6.318571e-12 
    2.270000e+00    9.585950e-02    9.585950e-02    6.269013e-12 
    2.280000e+00    9.561528e-02    9.561528e-02    6.219816e-12 
    2.290000e+00    9.536896e-02    9.536896e-02    6.171036e-12 
    2.300000e+00    9.512058e-02    9.512058e-02    6.122644e-12 
    2.310000e+00    9.487018e-02    9.487018e-02    6.074682e-12 
    2.320000e+00    9.461781e-02    9.461781e-02    6.027095e-12 
    2.330000e+00    9.436350e-02    9.436350e-02    5.979883e-12 
    2.340000e+00    9.410729e-02    9.410729e-02    5.933060e-12 
    2.350000e+00    9.384922e-02    9.384922e-02    5.886611e-12 
    2.360000e+00    9.358933e-02    9.358933e-02    5.840564e-12 
    2.370000e+00    9.332765e-02    9.332765e-02    5.794934e-12 
    2.380000e+00    9.306423e-02    9.306423e-02    5.749692e-12 
    2.390000e+00    9.279911e-02    9.279911e-02    5.704798e-12 
    2.400000e+00    9.253231e-02    9.253231e-02    5.660319e-12 
    2.410000e+00    9.226388e-02    9.226388e-02    5.616188e-12 
    2.420000e+00    9.199386e-02    9.199386e-02    5.572445e-12 
    2.430000e+00    9.172227e-02    9.172227e-02    5.529091e-12 
    2.440000e+00    9.144917e-02    9.144917e-02    5.486139e-12 
    2.450000e+00    9.117457e-02    9.117457e-02    5.443548e-12 
    2.460000e+00    9.089852e-02    9.089852e-02    5.401374e-12 
    2.470000e+00    9.062105e-02    9.062105e-02    5.359574e-12 
    2.480000e+00    9.034219e-02    9.034219e-02    5.318149e-12 
    2.490000e+00    9.006199e-02    9.006199e-02    5.277098e-12 
    2.500000e+00    8.978047e-02    8.978047e-02    5.236478e-12 
    2.510000e+00    8.949766e-02    8.949766e-02    5.196232e-12 
    2.520000e+00    8.921361e-02    8.921361e-02    5.156375e-12 
    2.530000e+00    8.892834e-02    8.892834e-02    5.116865e-12 
    2.540000e+00    8.864189e-02    8.864189e-02    5.077758e-12 
    2.550000e+00    8.835429e-02    8.835429e-02    5.039011e-12 
    2.560000e+00    8.806556e-02    8.806556e-02    5.000667e-12 
    2.570000e+00    8.777575e-02    8.777575e-02    4.962711e-12 
    2.580000e+00    8.748488e-02    8.748488e-02    4.925116e-12 
